User_ID,Username,Rating,Location_Type,Type,movie_theater,art_gallery,clothing_store,university,bar,shopping_mall,museum,stadium,zoo,point_of_interest,tourist_attraction,park
UID_F90856CD68912C577AAD2762DE500D02-SRC_510172022,Linda A,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_2EF987C1DD59E3AF96A73DFD379032BA-SRC_510134537,MississippiMims,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_97CA77BFA7670E15A47EE2D3DA5B76FC-SRC_509699244,kellyga81,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_B307257814258EB46BEB30CC035661CD-SRC_511007097,cbozman,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_FDD686F949C8A672D5E6D859C1AF0855-SRC_509654916,grace8484,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_A9235B07830DB3E78B3B2E8263348CDC-SRC_509444548,Tom I,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_33CA558EC60B5536D5BB12D19DA63FE0-SRC_509378838,Richard R,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_AD160262DE52E1FAE047BE1E2E44E3AD-SRC_510940027,paigehaney28412,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_14042A4E07152D98FFE5880DDFD49155-SRC_510800357,Jairo G,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_54AF981C04D0809D49AEE984EDE2FA09-SRC_510795091,Colbey H,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_0F095A4C04820D6A626D2975D717872D-SRC_509358183,Ringo515,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_B488F71669A0C242585A202558EBE48E-SRC_509335294,writer198,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_D91E1D78921C3888C38E7FF3F21485F1-SRC_509031661,PuterDude,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_C772FC8C6A292F47607657FF52050A4E-SRC_510778704,lksjones,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_16A4368EA8E737DD436327C5ED4054B4-SRC_510701943,sasafras007,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_BEBBE11D279ABB29F4E4A2FB95FAB6A3-SRC_510639228,Brandon N,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_4810A72B564CDCFF876645614F537FF8-SRC_509311290,Giovanna G,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_68BB62BDF56AB0623A3DD7C40FC6F48B-SRC_508975990,SEFowler,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_4E14F98BB5AE32F7DD86CB9D4E7C0855-SRC_508884783,Heathmets,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_E7AA0D30FA2842145FA584F6C5A51B52-SRC_508651614,Michael H,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_139DC36459BE1224AF1DF2D3D8671960-SRC_510611039,Scott B,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_5653FEDE389CBBDC4CECFF384848CCF8-SRC_510532333,MarilynDean,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_83B2B4B8ED2A7AF77694BE194431622E-SRC_510285950,DevWatson,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_2E922282C56E8A192E23D6BCF4E9D1C8-SRC_508408322,BamaGrandslammer,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_ABB679CD8AB6D060FC604CD27C700235-SRC_508402670,Kelly M,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_AFC1AE2C959E4FDE567C8B8D0B3084A7-SRC_508373630,Brian C,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_BB9CAC476411AB9CE158FF6E34F8CDEF-SRC_508229128,madamelily2017,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_A656A4F196E3EBE4B10C7ED92569508D-SRC_508066556,GoldenDome,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_FB9AF1697E36EAAAD7102ECBBBA8B828-SRC_507923304,Scottsdale1,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_53556B69722909DC35445AE244DCB08D-SRC_515285368,Meredith G,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_D1A1B30E0E90A5BCBD428526FAC12C64-SRC_515254296,Chris R,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_76D071B0167F2E402C84AF5F167FBA63-SRC_515038301,DaveK1212,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_26F62C9CF3C03E6BB9393A552FA419B8-SRC_512893316,jpjpjpjpj,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_5E0E38D77AACE58A84B54CE7FF1A7A47-SRC_514801282,lowogo,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_0959E3AAF544924423202FEB2F45BCAA-SRC_514522650,bsimpson1951,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_D2BEA883FD97D4436C97D00018C95499-SRC_513869250,Donna J,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_0650C30754E126920675D18AC724734C-SRC_512577092,L4984JOjeffreys,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_BD56B095F3920582F7BC4DC681FBB86D-SRC_512465204,Chris T,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_50C884B76B64043C9B6FC2B579A30864-SRC_513855762,Mkd2014,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_C2A62425ACB3CE0D8B3FD9998DCCD6CB-SRC_513502362,mactravel9,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_FEC487D4D7C1F53B62598A318B3CED5B-SRC_517187924,averyfan,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_59E4182379E0919B317DBDDBD108CDCF-SRC_512026015,Jim T,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_8DE4C0A82B0061489EE32F5910F2E53B-SRC_511902776,kswils2015,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_86BE9BFAA4E199E53241DCF7707A36C9-SRC_513428337,Julia C,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_7D5FEFC2630E1C9CFD1A994ABA8D7644-SRC_513162991,EZ2Please,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_64236DCFB2E9CE01FE0C15491675FE8C-SRC_516836942,Carol E,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_5EE1A52F756745139B99EDA4D6015A13-SRC_516779424,Steelers61,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_6296C3A0B9465F69167C3A5A718364F7-SRC_511584194,EricaWV,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_6763FF2232CD2948FC47B2CB39CF086A-SRC_511583469,Michele A,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_778BA12C27E424610D661318C408834B-SRC_511358589,Bob G,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_4013B316908BE9B6370A5F340BC109E8-SRC_516315154,Trav_LN_now,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_9CCFD71E7C7E1797CB6672DB880D110A-SRC_516238366,Duane W,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_C635072E084FC2E7CC7B89F03FEAF1B9-SRC_516096821,NeverEnoughGolf,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_7114BB003493EF12FAA190F42C0D2BA1-SRC_511063957,thatgirl1964,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_14C37F31DA4F87BAD1E1D456199A4542-SRC_511019437,Stephen N,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_0B36A9017E3A735C25610E3D396C3A9E-SRC_516093855,Isaac C,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_F1FB2110B5B8B35233D458671AA0A1AA-SRC_516037337,Sam K,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_5EE58D4E0BF7BF895930A3F236DE7FA9-SRC_515855580,MJGso,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_4D290B5ECC47486D0F2AD76A71901390-SRC_515450185,John K,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_AAD3CD8884AFB830A8255CEACBCF4BA1-SRC_518779649,jessicamarie,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_4900775781CFA679C3285B9D7008291F-SRC_518638467,SusanVM,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_474986DF43713022D675C2C9213B874B-SRC_518590148,NCPREFERREDAGENT,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_0D5324A58DEE7C449B5C7D5293AB028D-SRC_518556005,Ricky H,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_DD7C9488D4DB7D2004810910CBCBF6F3-SRC_518513532,Heather P,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_C6EF8BAD86A4DB97E2ADBFCA393034B7-SRC_518345709,SSleinad,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_4952BDE2AE4F49122C2F15EA7E9704CA-SRC_518196571,PhD_Jacket,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_5F0BF8B445B4B44498B19035750A5007-SRC_524178075,HonestReviewGuy913,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_3A18C95EC03EAD94E6668692D63F67FF-SRC_517550431,Carla H,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_FB3E1E6EF8F1A34FCD0E09D87AACE469-SRC_517317759,jtmarino,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_DD949B21C89F007A8C369B614BB1DCFB-SRC_517232107,riciet,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_8A6333374FE239AF2C53D0055ED10286-SRC_524119046,Elizabeth H,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_E05AFF8C21B8925BA4DD4E0C8A45D6BE-SRC_524058411,nriemen,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_ED833C1AED04693EF2B60D5ADB250E6F-SRC_523875033,Blaine2424,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_73F46996E38CD1BF484CD2F4F4A6BA75-SRC_523553461,TNWilliam,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_D68343CFF5E022FC025A736A3982C023-SRC_523533180,Ed B,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_C8889667E7E544598A3B8307C5F79BE0-SRC_523521962,G7081ZGrobertf,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_3C12A073BF3525AE016F051884040F70-SRC_523103535,BamaSkidog,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_FE5ED064395428916BDC95B0C1A3A320-SRC_522978103,Kimmie L,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_65F54BDDBB2387941DBE312B85F71C03-SRC_522975396,joew0422,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_DF74CA2C499E02EC639E5F04CCE30A0F-SRC_522707652,stdogg,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_722003B3A9EA1FD9661A9035BF754B59-SRC_522447150,mrsnutpie,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_06FC2B93B2E98425F7A4F3ACDC687DC1-SRC_522442732,Leah L,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_5B780FDD3B9AD4201791F9E5922AC482-SRC_522417007,Wolfpackmom3,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_129A4BC5976DDA27149B2ED0064DC0DC-SRC_522294837,neeko215,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_6968101E25F9319D67B40C5D14BD465D-SRC_522105344,osanida,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_B8D3C94054359CA6170AB638B649B3C2-SRC_522018807,Laurie G,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_D4B2C8C078B7C3B1553AC09152B3793F-SRC_521164771,L6101UIchrisp,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_358DECE9CEE3636AF488F4C50732C7CA-SRC_520787727,spaintravelerAtlanta,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_4BE1DFEB4238ED81C4A428A6667E25D3-SRC_519604869,newtraveler500,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_75EA9B6006229EFE808C5BA35A07362D-SRC_525501202,Donna W,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_58257450537F9BD3E4A036D2E8984E1A-SRC_525229734,Audrey N,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_580D37C1608BB65CE2E309688F753774-SRC_525014027,jlasgood,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_450638EB3E69C8A995F9AE0C1B2471CC-SRC_525000528,BuffaloShoeGirl,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_13A2269A20DDCDDAF3E146C4A15D32D1-SRC_524983964,cipollavin,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_ED81460CFAE6921FA7E9493846843C6E-SRC_524706824,William O,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_0B7CDFC14326E1683EF18F187D37DF86-SRC_524692451,Emuagd,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_BD9B4C6A7C25988A800FAD3A07CA7831-SRC_524521371,Barbara N,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_789FD3439971876AB2BEA21DF0110A15-SRC_524449942,Jeanine K,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_5EBDEFE943445493F4767C83269451A9-SRC_524430222,Craig S,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_D2874E5270DB5189B2FF794CB69C4EF1-SRC_529188434,David B,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_6B53C52B1F9F884163D5C63E8C0C4195-SRC_529143108,JcH1232013,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_B985FF94A6B58738278CF8DD4887DBD4-SRC_528960654,Lillian R,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_A9F92B3833519AE5710EE832242517F4-SRC_528163519,JeffP2,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_77B6465B0EF5F88609DE6C53675CA026-SRC_527930454,KylieToole,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_87BEB474F25F7815FB9A5EE2C5261D21-SRC_527825272,Diane G,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_03B852BAAF86FFC9D6FA4392A1CC4BF2-SRC_527804195,Katie F,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_10FF4B5BFEACE5430FCB341D88FC21B2-SRC_527706223,Princerman,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_EFE6ED0A7064CAA23D1C2FAC875CA58F-SRC_527422736,Thomas S,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_F554BD197EEA0AD98E90B940B116CA82-SRC_527307431,EAA-AV8R,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_00B78FFFB31C519FB26AD8881CBB5EC4-SRC_527296023,hstellwag,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_95DBCA753AA4D0C198EC6E72482D6EFF-SRC_526867187,4girls4us,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_2C993B5B2EDAA3265E78BD110E26CC22-SRC_526601307,vbro007,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_623E1CAB57AC9D2343AA84FB2D4018C8-SRC_526577599,Michele J,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_D903136B9AC7DFE994892D14D625FDB5-SRC_526540167,michaelrnyc,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_03C908596E408DA6A2443DF884330B7D-SRC_526531971,tcooper22,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_ECC949014B75CEAB32CEAB76A6A442ED-SRC_526102796,CindyLu1964,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_0ED8059953F3ECB54AA283312D729D62-SRC_525842489,K-nine9,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_2371F6CC04E002B7FC86999BF8270A73-SRC_525838341,Linda C,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_403E51E1D48BB7E75D4E5894AFE49E57-SRC_525518982,Paula M,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_DEAC0720C9FF1AB7F4EC5CEB928C7D86-SRC_534739945,BeavBaby,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
UID_250F69F75C72519E049138C8CC7C406F-SRC_534195236,DisneyF4,4,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,2.5,2.5,2.5,2.5
